name,value,year,lastValue,rank,color
"Trichuris trichiura",1141.0,1987.0,1118.0,71,"skyblue"
"Fly larva",1060.0,1987.0,1026.0,72,"salmon"
"Bacillus anthracis",1052.0,1987.0,1040.0,73,"darkorange"
"DENV",1038.0,1987.0,962.0,74,"turquoise"
"Klebsiella",1007.0,1987.0,994.0,75,"darkorange"
"Borrelia",993.0,1987.0,825.0,76,"darkorange"
"Japanese encephalitis virus",979.0,1987.0,951.0,77,"turquoise"
"Bartonella",897.0,1987.0,879.0,78,"darkorange"
"Tick",897.0,1987.0,845.0,79,"salmon"
"Actinomycetoma",881.0,1987.0,843.0,80,"darkorange"
"LCMV",829.0,1987.0,799.0,81,"turquoise"
"Hantavirus",813.0,1987.0,735.0,82,"turquoise"
"Pediculus",813.0,1987.0,778.0,83,"salmon"
"Dirofilaria",786.0,1987.0,735.0,84,"skyblue"
"Sporothrix",774.0,1987.0,750.0,85,"chocolate"
"Poxvirus",749.0,1987.0,726.0,86,"turquoise"
"Corynebacterium",740.0,1987.0,696.0,87,"darkorange"
"Hymenolepis",662.0,1987.0,640.0,88,"skyblue"
"Theileria",645.0,1987.0,602.0,89,"lightpink"
"Opisthorchis",580.0,1987.0,541.0,90,"skyblue"
"Sarcocystis",552.0,1987.0,517.0,91,"lightpink"
"Orientia tsutsugamushi",550.0,1987.0,537.0,92,"darkorange"
"Paragonimus",536.0,1987.0,513.0,93,"skyblue"
"Molluscum Contagiosum virus",492.0,1987.0,473.0,94,"turquoise"
"JCV",461.0,1987.0,426.0,95,"turquoise"
"Toxocara",458.0,1987.0,415.0,96,"skyblue"
"Eurotiomycetes",445.0,1987.0,431.0,97,"chocolate"
"Paracoccidioides brasiliensis",440.0,1987.0,410.0,98,"chocolate"
"Ostertagia",406.0,1987.0,372.0,99,"skyblue"
"Burkholderia",391.0,1987.0,378.0,100,"darkorange"
"Haemophilus ducreyi",388.0,1987.0,374.0,101,"darkorange"
"Staphylococcus aureus",375.0,1987.0,356.0,102,"darkorange"
"Phlebovirus",373.0,1987.0,356.0,103,"turquoise"
"Cryptosporidium",361.0,1987.0,230.0,104,"lightpink"
"Nematodes",360.0,1987.0,332.0,105,"skyblue"
"Fusobacterium",357.0,1987.0,340.0,106,"darkorange"
"Guinea worm",339.0,1987.0,320.0,107,"skyblue"
"Diphyllobothrium",336.0,1987.0,325.0,108,"skyblue"
"Erysipelothrix",326.0,1987.0,323.0,109,"darkorange"
"Trichostrongylus",324.0,1987.0,309.0,110,"skyblue"
"HDV",322.0,1987.0,163.0,111,"turquoise"
"Haemonchus",316.0,1987.0,292.0,112,"skyblue"
"SLEV",295.0,1987.0,286.0,113,"turquoise"
"Clonorchis",279.0,1987.0,270.0,114,"skyblue"
"Bordetella",243.0,1987.0,222.0,115,"darkorange"
"Balantidium coli",241.0,1987.0,238.0,116,"lightpink"
"Rhinosporidium seeberi",231.0,1987.0,226.0,117,"chocolate"
"Oesophagostomum",224.0,1987.0,220.0,118,"skyblue"
"Hypoderma",214.0,1987.0,209.0,119,"skyblue"
"Coxsackievirus",206.0,1987.0,204.0,120,"turquoise"
"Orf virus",195.0,1987.0,189.0,121,"turquoise"
"Lassa virus",185.0,1987.0,171.0,122,"turquoise"
"VEEV",169.0,1987.0,166.0,123,"turquoise"
"Loa loa",165.0,1987.0,156.0,124,"skyblue"
"Necator",161.0,1987.0,148.0,125,"skyblue"
"Ascaridia",160.0,1987.0,149.0,126,"skyblue"
"Dipetalonema",160.0,1987.0,148.0,127,"skyblue"
"HHV",154.0,1987.0,153.0,128,"turquoise"
"Orthobunyavirus",145.0,1987.0,138.0,129,"turquoise"
"Spirometra",130.0,1987.0,124.0,130,"skyblue"
"Streptobacillus moniliformis or Spirillum minus",122.0,1987.0,120.0,131,"darkorange"
"Dicrocoelium",113.0,1987.0,111.0,132,"skyblue"
"Moniezia expansa",102.0,1987.0,98.0,133,"skyblue"
"Geotrichum candidum",102.0,1987.0,99.0,134,"chocolate"
"WNV",100.0,1987.0,99.0,135,"turquoise"
"Marburg virus",83.0,1987.0,82.0,136,"turquoise"
"Coltivirus",82.0,1987.0,81.0,137,"turquoise"
"LIV",77.0,1987.0,75.0,138,"turquoise"
"CCHFV",70.0,1987.0,63.0,139,"turquoise"
"Mansonella",69.0,1987.0,63.0,140,"skyblue"
"Bornavirus",61.0,1987.0,59.0,141,"turquoise"
"Actinobacillus",48.0,1987.0,46.0,142,"darkorange"
"Setaria",47.0,1987.0,40.0,143,"skyblue"
"Cochliomyia",43.0,1987.0,40.0,144,"salmon"
"Enoplida",38.0,1987.0,36.0,145,"skyblue"
"Echinostoma",35.0,1987.0,34.0,146,"skyblue"
"Dientamoeba fragilis",23.0,1987.0,22.0,147,"lightpink"
"Trombiculidae",22.0,1987.0,21.0,148,"salmon"
"OHFV",15.0,1987.0,14.0,149,"turquoise"
"HTLV1",1.0,1987.0,0.0,150,"turquoise"
"Plasmodium",16759.0,1988.0,16021.0,1,"lightpink"
"HAV",15240.0,1988.0,15084.0,2,"turquoise"
"Poliovirus",14367.0,1988.0,14249.0,3,"turquoise"
"Mycobacterium leprae",12679.0,1988.0,12170.0,4,"darkorange"
"HBV",12421.0,1988.0,11424.0,5,"turquoise"
"Schistosoma",11528.0,1988.0,11148.0,6,"skyblue"
"Influenza virus",11311.0,1988.0,11065.0,7,"turquoise"
"Candida",11308.0,1988.0,10764.0,8,"chocolate"
"Clostridium",9794.0,1988.0,9631.0,9,"darkorange"
"Salmonella enterica",9076.0,1988.0,8937.0,10,"darkorange"
"Streptococcus pyogenes",8658.0,1988.0,8578.0,11,"darkorange"
"Neisseria gonorrhoeae",7721.0,1988.0,7511.0,12,"darkorange"
"Measles virus",7608.0,1988.0,7384.0,13,"turquoise"
"Toxoplasma",7195.0,1988.0,6996.0,14,"lightpink"
"Brucella",7076.0,1988.0,6948.0,15,"darkorange"
"HSV",7074.0,1988.0,6598.0,16,"turquoise"
"Echinococcus",6761.0,1988.0,6604.0,17,"skyblue"
"Varicella Zoster virus",6681.0,1988.0,6415.0,18,"turquoise"
"Treponema",6424.0,1988.0,6292.0,19,"darkorange"
"Leishmania",6317.0,1988.0,6036.0,20,"lightpink"
"Chlamydia",5863.0,1988.0,5748.0,21,"darkorange"
"Rubella",5257.0,1988.0,5151.0,22,"turquoise"
"EBV",4971.0,1988.0,4842.0,23,"turquoise"
"Trypanosoma",4947.0,1988.0,4799.0,24,"lightpink"
"Shigella",4898.0,1988.0,4787.0,25,"darkorange"
"Leptospira",4684.0,1988.0,4598.0,26,"darkorange"
"Entamoeba histolytica",4681.0,1988.0,4613.0,27,"lightpink"
"Rabies virus",4574.0,1988.0,4398.0,28,"turquoise"
"Trichomonas vaginalis",4484.0,1988.0,4415.0,29,"lightpink"
"Filarial worms",4140.0,1988.0,3950.0,30,"skyblue"
"Aspergillus",3994.0,1988.0,3760.0,31,"chocolate"
"Variola",3889.0,1988.0,3863.0,32,"turquoise"
"Ascaris",3743.0,1988.0,3682.0,33,"skyblue"
"Vibrio cholerae",3719.0,1988.0,3656.0,34,"darkorange"
"Trypanosoma cruzi",3338.0,1988.0,3164.0,35,"lightpink"
"Histoplasma capsulatum",3113.0,1988.0,3043.0,36,"chocolate"
"Mumps virus",2665.0,1988.0,2600.0,37,"turquoise"
"Rickettsia",2626.0,1988.0,2587.0,38,"darkorange"
"Cryptococcus",2626.0,1988.0,2488.0,39,"chocolate"
"Trichinella",2613.0,1988.0,2537.0,40,"skyblue"
"Coccidia",2561.0,1988.0,2456.0,41,"lightpink"
"Listeria monocytogenes",2505.0,1988.0,2357.0,42,"darkorange"
"Pneumocystis jirovecii",2413.0,1988.0,2163.0,43,"chocolate"
"Actinomyces",2386.0,1988.0,2322.0,44,"chocolate"
"Giardia lamblia",2329.0,1988.0,2235.0,45,"lightpink"
"Protozoan",2320.0,1988.0,2212.0,46,"lightpink"
"Yersinia pestis",2266.0,1988.0,2216.0,47,"darkorange"
"Trichophyton",2172.0,1988.0,2114.0,48,"chocolate"
"Pasteurella",2169.0,1988.0,2092.0,49,"darkorange"
"Coxiella burnetii",2109.0,1988.0,2047.0,50,"darkorange"
"Taenia solium.",1890.0,1988.0,1799.0,51,"skyblue"
"Onchocerca",1806.0,1988.0,1722.0,52,"skyblue"
"Legionella",1763.0,1988.0,1603.0,53,"darkorange"
"Blastomyces dermatitidis",1682.0,1988.0,1655.0,54,"chocolate"
"Vaccinia virus",1632.0,1988.0,1622.0,55,"turquoise"
"Fasciola",1616.0,1988.0,1564.0,56,"skyblue"
"Strongyloides",1541.0,1988.0,1485.0,57,"skyblue"
"Coccidioides",1533.0,1988.0,1493.0,58,"chocolate"
"Trichostrongyloidea",1526.0,1988.0,1424.0,59,"skyblue"
"HCV",1447.0,1988.0,1254.0,60,"turquoise"
"HPV",1423.0,1988.0,1270.0,61,"turquoise"
"Newcastle disease virus",1380.0,1988.0,1362.0,62,"turquoise"
"YFV",1371.0,1988.0,1354.0,63,"turquoise"
"Sarcoptes scabiei",1324.0,1988.0,1283.0,64,"salmon"
"Enterobius vermicularis",1322.0,1988.0,1298.0,65,"skyblue"
"Acari",1321.0,1988.0,1267.0,66,"salmon"
"Babesia",1273.0,1988.0,1235.0,67,"lightpink"
"Ancylostoma",1256.0,1988.0,1239.0,68,"skyblue"
"TBEV",1241.0,1988.0,1210.0,69,"turquoise"
"Nocardial",1210.0,1988.0,1173.0,70,"darkorange"
"Borrelia",1199.0,1988.0,993.0,71,"darkorange"
"Trichuris trichiura",1157.0,1988.0,1141.0,72,"skyblue"
"DENV",1091.0,1988.0,1038.0,73,"turquoise"
"Fly larva",1085.0,1988.0,1060.0,74,"salmon"
"Bacillus anthracis",1074.0,1988.0,1052.0,75,"darkorange"
"Klebsiella",1027.0,1988.0,1007.0,76,"darkorange"
"Japanese encephalitis virus",1017.0,1988.0,979.0,77,"turquoise"
"Tick",966.0,1988.0,897.0,78,"salmon"
"Bartonella",921.0,1988.0,897.0,79,"darkorange"
"Actinomycetoma",901.0,1988.0,881.0,80,"darkorange"
"Hantavirus",881.0,1988.0,813.0,81,"turquoise"
"LCMV",859.0,1988.0,829.0,82,"turquoise"
"Pediculus",852.0,1988.0,813.0,83,"salmon"
"Dirofilaria",822.0,1988.0,786.0,84,"skyblue"
"Sporothrix",804.0,1988.0,774.0,85,"chocolate"
"Corynebacterium",780.0,1988.0,740.0,86,"darkorange"
"Poxvirus",770.0,1988.0,749.0,87,"turquoise"
"Theileria",684.0,1988.0,645.0,88,"lightpink"
"Hymenolepis",681.0,1988.0,662.0,89,"skyblue"
"Opisthorchis",622.0,1988.0,580.0,90,"skyblue"
"Sarcocystis",580.0,1988.0,552.0,91,"lightpink"
"Orientia tsutsugamushi",567.0,1988.0,550.0,92,"darkorange"
"Paragonimus",555.0,1988.0,536.0,93,"skyblue"
"Molluscum Contagiosum virus",510.0,1988.0,492.0,94,"turquoise"
"JCV",509.0,1988.0,461.0,95,"turquoise"
"Toxocara",480.0,1988.0,458.0,96,"skyblue"
"Paracoccidioides brasiliensis",474.0,1988.0,440.0,97,"chocolate"
"Cryptosporidium",463.0,1988.0,361.0,98,"lightpink"
"Eurotiomycetes",460.0,1988.0,445.0,99,"chocolate"
"Ostertagia",452.0,1988.0,406.0,100,"skyblue"
"HDV",431.0,1988.0,322.0,101,"turquoise"
"Burkholderia",413.0,1988.0,391.0,102,"darkorange"
"Haemophilus ducreyi",407.0,1988.0,388.0,103,"darkorange"
"Staphylococcus aureus",401.0,1988.0,375.0,104,"darkorange"
"Phlebovirus",395.0,1988.0,373.0,105,"turquoise"
"Fusobacterium",376.0,1988.0,357.0,106,"darkorange"
"Nematodes",373.0,1988.0,360.0,107,"skyblue"
"Trichostrongylus",356.0,1988.0,324.0,108,"skyblue"
"Diphyllobothrium",351.0,1988.0,336.0,109,"skyblue"
"Guinea worm",349.0,1988.0,339.0,110,"skyblue"
"Haemonchus",344.0,1988.0,316.0,111,"skyblue"
"Erysipelothrix",327.0,1988.0,326.0,112,"darkorange"
"SLEV",300.0,1988.0,295.0,113,"turquoise"
"Clonorchis",288.0,1988.0,279.0,114,"skyblue"
"Bordetella",257.0,1988.0,243.0,115,"darkorange"
"Rhinosporidium seeberi",236.0,1988.0,231.0,116,"chocolate"
"Oesophagostomum",230.0,1988.0,224.0,117,"skyblue"
"Hypoderma",218.0,1988.0,214.0,118,"skyblue"
"Coxsackievirus",209.0,1988.0,206.0,119,"turquoise"
"Orf virus",202.0,1988.0,195.0,120,"turquoise"
"Lassa virus",196.0,1988.0,185.0,121,"turquoise"
"Loa loa",176.0,1988.0,165.0,122,"skyblue"
"Dipetalonema",174.0,1988.0,160.0,123,"skyblue"
"VEEV",174.0,1988.0,169.0,124,"turquoise"
"Necator",168.0,1988.0,161.0,125,"skyblue"
"Ascaridia",166.0,1988.0,160.0,126,"skyblue"
"HHV",158.0,1988.0,154.0,127,"turquoise"
"Orthobunyavirus",151.0,1988.0,145.0,128,"turquoise"
"Spirometra",132.0,1988.0,130.0,129,"skyblue"
"Streptobacillus moniliformis or Spirillum minus",124.0,1988.0,122.0,130,"darkorange"
"Dicrocoelium",121.0,1988.0,113.0,131,"skyblue"
"WNV",106.0,1988.0,100.0,132,"turquoise"
"Geotrichum candidum",105.0,1988.0,102.0,133,"chocolate"
"Moniezia expansa",103.0,1988.0,102.0,134,"skyblue"
"Coltivirus",86.0,1988.0,82.0,135,"turquoise"
"Marburg virus",85.0,1988.0,83.0,136,"turquoise"
"CCHFV",80.0,1988.0,70.0,137,"turquoise"
"LIV",78.0,1988.0,77.0,138,"turquoise"
"Mansonella",75.0,1988.0,69.0,139,"skyblue"
"Bornavirus",66.0,1988.0,61.0,140,"turquoise"
"Actinobacillus",54.0,1988.0,48.0,141,"darkorange"
"Setaria",51.0,1988.0,47.0,142,"skyblue"
"Echinostoma",45.0,1988.0,35.0,143,"skyblue"
"Cochliomyia",44.0,1988.0,43.0,144,"salmon"
"Mycobacterium avium",38.0,1988.0,0.0,145,"darkorange"
"Trombiculidae",23.0,1988.0,22.0,146,"salmon"
"OHFV",16.0,1988.0,15.0,147,"turquoise"
"HTLV1",14.0,1988.0,1.0,148,"turquoise"
"ZIKV",7.0,1988.0,6.0,149,"turquoise"
"Plasmodium",17524.0,1989.0,16759.0,1,"lightpink"
"HAV",15391.0,1989.0,15240.0,2,"turquoise"
"Poliovirus",14479.0,1989.0,14367.0,3,"turquoise"
"HBV",13448.0,1989.0,12421.0,4,"turquoise"
"Mycobacterium leprae",13201.0,1989.0,12679.0,5,"darkorange"
"Schistosoma",11980.0,1989.0,11528.0,6,"skyblue"
"Candida",11854.0,1989.0,11308.0,7,"chocolate"
"Influenza virus",11506.0,1989.0,11311.0,8,"turquoise"
"Clostridium",9941.0,1989.0,9794.0,9,"darkorange"
"Salmonella enterica",9199.0,1989.0,9076.0,10,"darkorange"
"Streptococcus pyogenes",8736.0,1989.0,8658.0,11,"darkorange"
"Neisseria gonorrhoeae",7945.0,1989.0,7721.0,12,"darkorange"
"Measles virus",7818.0,1989.0,7608.0,13,"turquoise"
"HSV",7529.0,1989.0,7074.0,14,"turquoise"
"Toxoplasma",7419.0,1989.0,7195.0,15,"lightpink"
"Brucella",7228.0,1989.0,7076.0,16,"darkorange"
"Varicella Zoster virus",6957.0,1989.0,6681.0,17,"turquoise"
"Echinococcus",6954.0,1989.0,6761.0,18,"skyblue"
"Leishmania",6614.0,1989.0,6317.0,19,"lightpink"
"Treponema",6567.0,1989.0,6424.0,20,"darkorange"
"Chlamydia",5985.0,1989.0,5863.0,21,"darkorange"
"Rubella",5338.0,1989.0,5257.0,22,"turquoise"
"Trypanosoma",5088.0,1989.0,4947.0,23,"lightpink"
"EBV",5079.0,1989.0,4971.0,24,"turquoise"
"Shigella",4997.0,1989.0,4898.0,25,"darkorange"
"Leptospira",4781.0,1989.0,4684.0,26,"darkorange"
"Entamoeba histolytica",4758.0,1989.0,4681.0,27,"lightpink"
"Rabies virus",4681.0,1989.0,4574.0,28,"turquoise"
"Trichomonas vaginalis",4536.0,1989.0,4484.0,29,"lightpink"
"Filarial worms",4339.0,1989.0,4140.0,30,"skyblue"
"Aspergillus",4214.0,1989.0,3994.0,31,"chocolate"
"Variola",3917.0,1989.0,3889.0,32,"turquoise"
"Ascaris",3807.0,1989.0,3743.0,33,"skyblue"
"Vibrio cholerae",3787.0,1989.0,3719.0,34,"darkorange"
"Trypanosoma cruzi",3457.0,1989.0,3338.0,35,"lightpink"
"Histoplasma capsulatum",3187.0,1989.0,3113.0,36,"chocolate"
"Cryptococcus",2771.0,1989.0,2626.0,37,"chocolate"
"Pneumocystis jirovecii",2729.0,1989.0,2413.0,38,"chocolate"
"Mumps virus",2725.0,1989.0,2665.0,39,"turquoise"
"Trichinella",2688.0,1989.0,2613.0,40,"skyblue"
"Listeria monocytogenes",2679.0,1989.0,2505.0,41,"darkorange"
"Rickettsia",2678.0,1989.0,2626.0,42,"darkorange"
"Coccidia",2670.0,1989.0,2561.0,43,"lightpink"
"Actinomyces",2454.0,1989.0,2386.0,44,"chocolate"
"Protozoan",2427.0,1989.0,2320.0,45,"lightpink"
"Giardia lamblia",2423.0,1989.0,2329.0,46,"lightpink"
"Yersinia pestis",2315.0,1989.0,2266.0,47,"darkorange"
"Pasteurella",2275.0,1989.0,2169.0,48,"darkorange"
"Trichophyton",2232.0,1989.0,2172.0,49,"chocolate"
"Coxiella burnetii",2191.0,1989.0,2109.0,50,"darkorange"
"Taenia solium.",2014.0,1989.0,1890.0,51,"skyblue"
"Legionella",1894.0,1989.0,1763.0,52,"darkorange"
"Onchocerca",1862.0,1989.0,1806.0,53,"skyblue"
"Blastomyces dermatitidis",1712.0,1989.0,1682.0,54,"chocolate"
"Fasciola",1657.0,1989.0,1616.0,55,"skyblue"
"HCV",1652.0,1989.0,1447.0,56,"turquoise"
"Vaccinia virus",1650.0,1989.0,1632.0,57,"turquoise"
"Strongyloides",1600.0,1989.0,1541.0,58,"skyblue"
"HPV",1595.0,1989.0,1423.0,59,"turquoise"
"Trichostrongyloidea",1592.0,1989.0,1526.0,60,"skyblue"
"Coccidioides",1555.0,1989.0,1533.0,61,"chocolate"
"Borrelia",1552.0,1989.0,1199.0,62,"darkorange"
"Newcastle disease virus",1398.0,1989.0,1380.0,63,"turquoise"
"YFV",1392.0,1989.0,1371.0,64,"turquoise"
"Sarcoptes scabiei",1364.0,1989.0,1324.0,65,"salmon"
"Acari",1362.0,1989.0,1321.0,66,"salmon"
"Enterobius vermicularis",1349.0,1989.0,1322.0,67,"skyblue"
"Babesia",1316.0,1989.0,1273.0,68,"lightpink"
"TBEV",1306.0,1989.0,1241.0,69,"turquoise"
"Ancylostoma",1273.0,1989.0,1256.0,70,"skyblue"
"Nocardial",1261.0,1989.0,1210.0,71,"darkorange"
"Trichuris trichiura",1184.0,1989.0,1157.0,72,"skyblue"
"DENV",1163.0,1989.0,1091.0,73,"turquoise"
"Fly larva",1122.0,1989.0,1085.0,74,"salmon"
"Bacillus anthracis",1095.0,1989.0,1074.0,75,"darkorange"
"Japanese encephalitis virus",1063.0,1989.0,1017.0,76,"turquoise"
"Tick",1056.0,1989.0,966.0,77,"salmon"
"Klebsiella",1038.0,1989.0,1027.0,78,"darkorange"
"Bartonella",952.0,1989.0,921.0,79,"darkorange"
"Hantavirus",951.0,1989.0,881.0,80,"turquoise"
"Actinomycetoma",931.0,1989.0,901.0,81,"darkorange"
"LCMV",890.0,1989.0,859.0,82,"turquoise"
"Pediculus",890.0,1989.0,852.0,83,"salmon"
"Dirofilaria",860.0,1989.0,822.0,84,"skyblue"
"Sporothrix",825.0,1989.0,804.0,85,"chocolate"
"Corynebacterium",817.0,1989.0,780.0,86,"darkorange"
"Poxvirus",789.0,1989.0,770.0,87,"turquoise"
"Theileria",726.0,1989.0,684.0,88,"lightpink"
"Hymenolepis",700.0,1989.0,681.0,89,"skyblue"
"Opisthorchis",667.0,1989.0,622.0,90,"skyblue"
"Sarcocystis",607.0,1989.0,580.0,91,"lightpink"
"Orientia tsutsugamushi",579.0,1989.0,567.0,92,"darkorange"
"Paragonimus",578.0,1989.0,555.0,93,"skyblue"
"Cryptosporidium",570.0,1989.0,463.0,94,"lightpink"
"JCV",547.0,1989.0,509.0,95,"turquoise"
"HDV",546.0,1989.0,431.0,96,"turquoise"
"Molluscum Contagiosum virus",528.0,1989.0,510.0,97,"turquoise"
"Toxocara",509.0,1989.0,480.0,98,"skyblue"
"Paracoccidioides brasiliensis",498.0,1989.0,474.0,99,"chocolate"
"Ostertagia",482.0,1989.0,452.0,100,"skyblue"
"Eurotiomycetes",469.0,1989.0,460.0,101,"chocolate"
"Haemophilus ducreyi",436.0,1989.0,407.0,102,"darkorange"
"Burkholderia",431.0,1989.0,413.0,103,"darkorange"
"Phlebovirus",429.0,1989.0,395.0,104,"turquoise"
"Staphylococcus aureus",423.0,1989.0,401.0,105,"darkorange"
"Fusobacterium",402.0,1989.0,376.0,106,"darkorange"
"Nematodes",385.0,1989.0,373.0,107,"skyblue"
"Trichostrongylus",379.0,1989.0,356.0,108,"skyblue"
"Haemonchus",364.0,1989.0,344.0,109,"skyblue"
"Diphyllobothrium",363.0,1989.0,351.0,110,"skyblue"
"Guinea worm",362.0,1989.0,349.0,111,"skyblue"
"Erysipelothrix",330.0,1989.0,327.0,112,"darkorange"
"Clonorchis",302.0,1989.0,288.0,113,"skyblue"
"SLEV",301.0,1989.0,300.0,114,"turquoise"
"Bordetella",278.0,1989.0,257.0,115,"darkorange"
"Rhinosporidium seeberi",246.0,1989.0,236.0,116,"chocolate"
"Balantidium coli",242.0,1989.0,241.0,117,"lightpink"
"Oesophagostomum",235.0,1989.0,230.0,118,"skyblue"
"Hypoderma",224.0,1989.0,218.0,119,"skyblue"
"Coxsackievirus",214.0,1989.0,209.0,120,"turquoise"
"Lassa virus",212.0,1989.0,196.0,121,"turquoise"
"Orf virus",209.0,1989.0,202.0,122,"turquoise"
"Loa loa",198.0,1989.0,176.0,123,"skyblue"
"Dipetalonema",180.0,1989.0,174.0,124,"skyblue"
"Necator",180.0,1989.0,168.0,125,"skyblue"
"VEEV",177.0,1989.0,174.0,126,"turquoise"
"HHV",173.0,1989.0,158.0,127,"turquoise"
"Ascaridia",169.0,1989.0,166.0,128,"skyblue"
"Orthobunyavirus",161.0,1989.0,151.0,129,"turquoise"
"Spirometra",140.0,1989.0,132.0,130,"skyblue"
"Dicrocoelium",125.0,1989.0,121.0,131,"skyblue"
"Streptobacillus moniliformis or Spirillum minus",125.0,1989.0,124.0,132,"darkorange"
"Mycobacterium avium",125.0,1989.0,38.0,133,"darkorange"
"WNV",116.0,1989.0,106.0,134,"turquoise"
"Geotrichum candidum",106.0,1989.0,105.0,135,"chocolate"
"Moniezia expansa",105.0,1989.0,103.0,136,"skyblue"
"CCHFV",88.0,1989.0,80.0,137,"turquoise"
"Coltivirus",88.0,1989.0,86.0,138,"turquoise"
"Marburg virus",87.0,1989.0,85.0,139,"turquoise"
"Mansonella",81.0,1989.0,75.0,140,"skyblue"
"HTLV1",81.0,1989.0,14.0,141,"turquoise"
"Bornavirus",72.0,1989.0,66.0,142,"turquoise"
"Cowpox virus",65.0,1989.0,63.0,143,"turquoise"
"Actinobacillus",57.0,1989.0,54.0,144,"darkorange"
"Setaria",55.0,1989.0,51.0,145,"skyblue"
"Echinostoma",52.0,1989.0,45.0,146,"skyblue"
"Cochliomyia",52.0,1989.0,44.0,147,"salmon"
"KFDV",35.0,1989.0,34.0,148,"turquoise"
"Trombiculidae",26.0,1989.0,23.0,149,"salmon"
"OHFV",18.0,1989.0,16.0,150,"turquoise"
"Anaplasmataceae",12.0,1989.0,11.0,151,"darkorange"
"Plasmodium",18372.0,1990.0,17524.0,1,"lightpink"
"HAV",15581.0,1990.0,15391.0,2,"turquoise"
"Poliovirus",14602.0,1990.0,14479.0,3,"turquoise"
"HBV",14542.0,1990.0,13448.0,4,"turquoise"
"Mycobacterium leprae",13707.0,1990.0,13201.0,5,"darkorange"
"Candida",12466.0,1990.0,11854.0,6,"chocolate"
"Schistosoma",12367.0,1990.0,11980.0,7,"skyblue"
"Influenza virus",11721.0,1990.0,11506.0,8,"turquoise"
"Clostridium",10105.0,1990.0,9941.0,9,"darkorange"
"Salmonella enterica",9329.0,1990.0,9199.0,10,"darkorange"
"Streptococcus pyogenes",8800.0,1990.0,8736.0,11,"darkorange"
"Neisseria gonorrhoeae",8158.0,1990.0,7945.0,12,"darkorange"
"Measles virus",8094.0,1990.0,7818.0,13,"turquoise"
"HSV",7936.0,1990.0,7529.0,14,"turquoise"
"Toxoplasma",7666.0,1990.0,7419.0,15,"lightpink"
"Brucella",7378.0,1990.0,7228.0,16,"darkorange"
"Varicella Zoster virus",7236.0,1990.0,6957.0,17,"turquoise"
"Echinococcus",7126.0,1990.0,6954.0,18,"skyblue"
"Leishmania",6950.0,1990.0,6614.0,19,"lightpink"
"Treponema",6700.0,1990.0,6567.0,20,"darkorange"
"Chlamydia",6103.0,1990.0,5985.0,21,"darkorange"
"Rubella",5430.0,1990.0,5338.0,22,"turquoise"
"Trypanosoma",5202.0,1990.0,5088.0,23,"lightpink"
"EBV",5186.0,1990.0,5079.0,24,"turquoise"
"Shigella",5121.0,1990.0,4997.0,25,"darkorange"
"Leptospira",4879.0,1990.0,4781.0,26,"darkorange"
"Entamoeba histolytica",4819.0,1990.0,4758.0,27,"lightpink"
"Rabies virus",4791.0,1990.0,4681.0,28,"turquoise"
"Trichomonas vaginalis",4609.0,1990.0,4536.0,29,"lightpink"
"Filarial worms",4505.0,1990.0,4339.0,30,"skyblue"
"Aspergillus",4445.0,1990.0,4214.0,31,"chocolate"
"Variola",3935.0,1990.0,3917.0,32,"turquoise"
"Ascaris",3873.0,1990.0,3807.0,33,"skyblue"
"Vibrio cholerae",3859.0,1990.0,3787.0,34,"darkorange"
"Trypanosoma cruzi",3592.0,1990.0,3457.0,35,"lightpink"
"Histoplasma capsulatum",3274.0,1990.0,3187.0,36,"chocolate"
"Pneumocystis jirovecii",3085.0,1990.0,2729.0,37,"chocolate"
"Cryptococcus",2912.0,1990.0,2771.0,38,"chocolate"
"Listeria monocytogenes",2820.0,1990.0,2679.0,39,"darkorange"
"Mumps virus",2777.0,1990.0,2725.0,40,"turquoise"
"Trichinella",2755.0,1990.0,2688.0,41,"skyblue"
"Coccidia",2755.0,1990.0,2670.0,42,"lightpink"
"Rickettsia",2719.0,1990.0,2678.0,43,"darkorange"
"Protozoan",2556.0,1990.0,2427.0,44,"lightpink"
"Giardia lamblia",2529.0,1990.0,2423.0,45,"lightpink"
"Actinomyces",2524.0,1990.0,2454.0,46,"chocolate"
"Pasteurella",2381.0,1990.0,2275.0,47,"darkorange"
"Yersinia pestis",2358.0,1990.0,2315.0,48,"darkorange"
"Trichophyton",2300.0,1990.0,2232.0,49,"chocolate"
"Coxiella burnetii",2238.0,1990.0,2191.0,50,"darkorange"
"Taenia solium.",2135.0,1990.0,2014.0,51,"skyblue"
"HCV",2120.0,1990.0,1652.0,52,"turquoise"
"Legionella",2036.0,1990.0,1894.0,53,"darkorange"
"Onchocerca",1960.0,1990.0,1862.0,54,"skyblue"
"Borrelia",1877.0,1990.0,1552.0,55,"darkorange"
"HPV",1811.0,1990.0,1595.0,56,"turquoise"
"Blastomyces dermatitidis",1739.0,1990.0,1712.0,57,"chocolate"
"Fasciola",1702.0,1990.0,1657.0,58,"skyblue"
"Vaccinia virus",1665.0,1990.0,1650.0,59,"turquoise"
"Strongyloides",1663.0,1990.0,1600.0,60,"skyblue"
"Trichostrongyloidea",1633.0,1990.0,1592.0,61,"skyblue"
"Coccidioides",1597.0,1990.0,1555.0,62,"chocolate"
